"#","ML Number","Close Price","Original List Price","On Market Date","Close Date","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Tax","CDOM","ADOM","Days to Contract","Sold Terms","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","Selling Agent ID","LSC List Side","List Office Primary Board ID"
"1","O6002321","$125,000","$129,900","02/07/2022","04/22/2022","SLD","706 WYMAN CT Unit#706","ORLANDO","32809","PLAZA DE LAS FUENTES CONDO","700","$125,000","3","2","0","1976","Private, Community","Condominium","$1,183.00","48","30","30","Cash","$185.57","$178.57","0.96","GRAND REALTY OF AMERICA","Eduardo Funes","279523132","272506235","272503188","Orlando Regional","Orlando Regional"
"1","O6004258","$380,000","$399,999","02/16/2022","04/01/2022","SLD","6502 POMEROY CIR","ORLANDO","32810","WESTLAKE","2,156","$380,000","4","2","1","2000","None","Single Family Residence","$1,391.41","2","2","2","Conventional","$185.53","$176.25","0.95","BLAIR REALTY GROUP INC","Tati Fisher","261228433","50344","261211740","Orlando Regional","Orlando Regional"
"1","O6004242","$125,000","$135,000","02/15/2022","04/11/2022","SLD","5317 CURRY FORD RD Unit#201","ORLANDO","32812","GROVE PARK CONDO","728","$125,000","1","1","0","1968","Community","Condominium","$992.31","21","21","21","Cash","$185.44","$171.7","0.93","ROI AVE LLC","Estefany Sanchez Delgado","261224426","55055","123456789","Orlando Regional","Orlando Regional"
"1","O6000032","$270,000","$269,900","01/28/2022","04/01/2022","SLD","2370 GRAND CENTRAL PKWY Unit#10","ORLANDO","32839","ESTATES/PK CENTRAL CONDO","1,457","$270,000","3","2","0","2006","Community","Condominium","$2,823.40","20","20","42","Cash","$185.24","$185.31","1.00","SELECTA REALTY LLC","Bruna Sereno","261205860","50096","261229183","Orlando Regional","Orlando Regional"
"1","O6006729","$581,000","$600,000","03/04/2022","04/11/2022","SLD","873 OAK CHASE DR","ORLANDO","32828","WATERFORD CHASE VILLAGE TR B &","3,241","$581,000","5","4","0","1999","Private","Single Family Residence","$339.00","4","4","11","Conventional","$185.13","$179.27","0.97","LA ROSA REALTY PREMIER LLC","Johnny Aybar, LLC","261216511","261012230","261014422","Orlando Regional","Orlando Regional"
"1","O6008392","$478,000","$477,700","03/04/2022","04/08/2022","SLD","18054 STRATFORD GRAND ST","ORLANDO","32820","CYPRESS LAKES PCLS E & F","2,581","$478,000","4","3","0","2004","Community","Single Family Residence","$2,712.00","4","4","4","FHA","$185.08","$185.2","1.00","AMERITEAM REALTY INC","Manuel Fonseca-Rivera","261067758","272561325","261084977","Orlando Regional","Orlando Regional"
"1","O6007897","$535,000","$499,900","03/03/2022","04/07/2022","SLD","14225 SQUIRREL RUN","ORLANDO","32828","STONEYBROOK","2,702","$535,000","4","3","1","1999","Private","Single Family Residence","$3,211.57","3","3","3","Conventional","$185.01","$198","1.07","GO REALTY LLC","Shelley Davis","261072766","261011075","261220661","Orlando Regional","Orlando Regional"
"1","O6011031","$340,000","$340,000","03/18/2022","04/13/2022","SLD","9894 TIVOLI VILLA DR","ORLANDO","32829","CROWNTREE LAKES 02 & 03","1,838","$340,000","3","2","1","2006","Community","Townhouse","$1,647.94","4","4","4","Cash","$184.98","$184.98","1.00","OFFERPAD BROKERAGE","Trevin Perez","261219538","55055","123456789","Orlando Regional","Tampa"
"1","O6005312","$455,000","$449,000","02/21/2022","04/01/2022","SLD","4822 WATERVISTA DR","ORLANDO","32821","WATERVIEW TWNHMS SEC 01 PH 01","2,432","$455,000","3","2","1","1992","Community","Single Family Residence","$5,261.66","5","5","8","Conventional","$184.62","$187.09","1.01","COLDWELL BANKER REALTY","Greg Landy","261202603","56037","261223759","Orlando Regional","Orlando Regional"
"1","O6007844","$236,000","$200,000","03/03/2022","04/08/2022","SLD","1832 PROCTOR AVE","ORLANDO","32817","TROCADERO SUB","1,084","$236,000","2","1","0","1984","None","Single Family Residence","$2,371.28","4","4","4","Conventional","$184.50","$217.71","1.18","THE WILKINS WAY LLC","Michelle Sims","261097697","260505076","260504533","Orlando Regional","Orlando Regional"
"1","O6010779","$251,000","$230,000","03/18/2022","04/21/2022","SLD","8710 SARATOGA INLET DR Unit#306","ORLANDO","32829","HORIZONS/VISTA LAKES PH 03","1,248","$251,000","3","2","0","2005","Community","Condominium","$3,014.54","6","6","6","Conventional","$184.29","$201.12","1.09","KELLER WILLIAMS ADVANTAGE 2 REALTY","Karla Gusching","261210224","261012452","261218165","Orlando Regional","Orlando Regional"
"1","O6002521","$662,000","$605,000","02/11/2022","04/01/2022","SLD","18154 CADENCE ST","ORLANDO","32820","CYPRESS LAKES PCLS E & F","3,286","$662,000","6","4","0","2004","Private, Community","Single Family Residence","$6,221.70","3","3","22","Conventional","$184.11","$201.46","1.09","EXP REALTY LLC","Stacy Larson","261226658","51957EE","261204575","Orlando Regional","Orlando Regional"
"1","O6007881","$340,000","$329,000","03/03/2022","04/18/2022","SLD","3321 TCU BLVD","ORLANDO","32817","HARBOR EAST","1,787","$340,000","3","2","0","1983","None","Single Family Residence","$4,180.49","18","18","20","Cash","$184.11","$190.26","1.03","ERA GRIZZARD REAL ESTATE","Jessica Graham","260561265","260031661","261217446","Orlando Regional","Orlando Regional"
"1","J944923","$152,500","$152,500","04/07/2022","04/07/2022","SLD","1035 S HIAWASSEE RD Unit#2711","ORLANDO","32835","TRADEWINDS","829","$152,500","2","2","0","1989","None","","$1,830.20","0","0","-62","Conventional","$183.96","$183.96","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","261011436","261063211","For Future Use","Other"
"1","O6007997","$225,000","$225,000","03/04/2022","04/11/2022","SLD","3960 SOUTHPOINTE DR Unit#503","ORLANDO","32822","OASIS 02 CONDO PH 04","1,226","$225,000","3","2","0","1998","None","Condominium","$1,611.01","3","3","4","Conventional","$183.52","$183.52","1.00","OTTERSEN REALTY CORP","Sammy Smith","261067207","261015010","261218816","Orlando Regional","Orlando Regional"
"1","O6005027","$390,000","$375,000","02/18/2022","04/18/2022","SLD","1724 MAHOGANY DR","ORLANDO","32825","CYPRESS SPGS","2,049","$390,000","4","2","1","1989","Community","Single Family Residence","$1,872.00","5","5","20","FHA","$183.02","$190.34","1.04","EXP REALTY LLC","Jason Asa","261093367","261017059","272507773","Orlando Regional","Sarasota - Manatee"
"1","O6008048","$500,000","$469,000","03/10/2022","04/25/2022","SLD","14019 LONECREEK AVE","ORLANDO","32828","WATERFORD CRK","2,566","$500,000","4","2","1","2014","None","Single Family Residence","$401.63","3","3","3","Conventional","$182.77","$194.86","1.07","REDFIN CORPORATION","Sheri Malin","261206343","727001401","261215213","Orlando Regional","Orlando Regional"
"1","O5972985","$280,800","$268,888","09/14/2021","04/01/2022","SLD","917 SUMMER LAKES DR","ORLANDO","32835","SUMMER LAKES","1,472","$280,800","3","2","0","1986","None","Single Family Residence","$1,542.76","5","5","5","Cash","$182.67","$190.76","1.04","LA ROSA REALTY ORLANDO LLC","Arthur Love","261210292","272506630","272510109","Orlando Regional","Osceola"
"1","S5064348","$99,000","$99,900","03/15/2022","04/22/2022","SLD","8303 PALM PKWY Unit#409","ORLANDO","32836","8303 RESIDENCE CONDO","547","$99,000","1","1","0","2000","Community","Condo - Hotel","$1,063.75","6","6","7","Cash","$182.63","$180.99","0.99","MBT HOMES","Marcus Truett","261087430","53786A","261073503","Osceola","Osceola"
"1","G5053070","$510,000","$510,000","03/18/2022","04/08/2022","SLD","12926 FORESTEDGE CIR","ORLANDO","32828","WATERFORD LAKES TR N08","2,797","$510,000","4","3","0","1991","None","Single Family Residence","$5,479.00","5","5","5","Cash","$182.34","$182.34","1.00","1ST CLASS REAL ESTATE LEVEL UP","Rufus Devane","260506118","50344","261092024","Lake and Sumter","Tampa"
"1","O6006448","$200,000","$249,900","02/24/2022","04/12/2022","SLD","5242 FLORIDA HOLLY DR","ORLANDO","32811","HOLLYTREE VILLAGE","1,262","$200,000","3","3","1","1999","None","Single Family Residence","$2,265.07","20","20","20","Cash","$182.17","$158.48","0.87","JOY ESTATE ENTERPRISE INC","Joyce Tang","272503685","261016438","272503685","Orlando Regional","Orlando Regional"
"1","O5978687","$215,000","$325,000","10/09/2021","04/12/2022","SLD","1206 24TH ST","ORLANDO","32805","ANGEBILT ADDITION H/79 LOTS 2 & 3 BLK 39","1,540","$215,000","3","3","0","1953","None","Manufactured Home","$2,246.00","22","22","119","Cash","$181.75","$139.61","0.77","FLORIDA SOURCE GROUP","Silvia De Leon","272503090","272508724","869059510","Orlando Regional","Orlando Regional"
"1","O6007976","$421,000","$415,700","03/03/2022","04/07/2022","SLD","15661 WILLOW ARBOR CIR","ORLANDO","32824","ARBORS/MDW WOODS","2,291","$421,000","3","2","1","2020","Community","Townhouse","$4,015.00","4","4","4","Conventional","$181.45","$183.76","1.01","ERA GRIZZARD REAL ESTATE","Laura Block","272507523","261011490","272569660","Orlando Regional","Orlando Regional"
"1","O5997309","$299,000","$299,000","02/27/2022","04/12/2022","SLD","4177 N ORANGE BLOSSOM TRL Unit#307","ORLANDO","32804","FAIRVIEW GRANDE PH I","1,648","$299,000","2","2","0","2009","Community","Condominium","$2,711.00","8","8","8","Conventional","$181.43","$181.43","1.00","BHHS FLORIDA REALTY","Shirley Welch","261070849","55055","123456789","Orlando Regional","Orlando Regional"
"1","J944623","$240,000","$240,000","04/01/2022","04/01/2022","SLD","149 PALMYRA DR","ORLANDO","32807","AZALEA PARK SEC 03","1,323","$240,000","2","1","0","1953","None","","$2,200.00","0","0","-51","Conventional","$181.41","$181.41","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","261017313","272508842","For Future Use","Other"
"1","O6007010","$270,000","$265,000","02/28/2022","04/15/2022","SLD","3633 SENECA CLUB LOOP Unit#5","ORLANDO","32808","WESTWOOD CONDO II PH 5","1,461","$270,000","3","2","1","2017","None","Condominium","$2,656.65","7","7","7","Conventional","$181.38","$184.8","1.02","MLSB THE BUREAU POWERED BY CAROM REALTY","Jamal Murphy","282022322","59638","261206637","Orlando Regional","Orlando Regional"
"1","S5063789","$180,000","$180,000","03/03/2022","04/07/2022","SLD","2077 DIXIE BELLE DR Unit#2077D","ORLANDO","32812","MIRIADA CONDO","993","$180,000","2","2","0","1994","Community","Condominium","$2,061.95","5","5","5","Cash","$181.27","$181.27","1.00","FUSION FLORIDA REALTY LLC","Elizabeth Morales","272506364","261011242","261087048","Osceola","Osceola"
"1","S5063362","$235,000","$255,000","02/25/2022","04/21/2022","SLD","129 DAHLIA VILLAGE CIR","ORLANDO","32807","DAHLIA VILLAGE 02 CONDO","1,374","$235,000","3","2","0","1997","None","Single Family Residence","$1,838.00","15","15","40","Cash","$181.22","$171.03","0.94","LA ROSA REALTY LAKE NONA INC","Antonio Velazquez","255002218","261017932","261224609","Osceola","Osceola"
"1","O6006555","$689,500","$689,500","02/25/2022","04/18/2022","SLD","2132 PLANTATION OAK DR","ORLANDO","32824","SAWGRASS PLANTATION PH 01A","3,805","$689,500","4","3","1","2014","None","Single Family Residence","$5,182.00","18","18","18","VA","$181.21","$181.21","1.00","LA ROSA REALTY, LLC","Tavis Peeks, Sr","261227287","261013811","261091333","Orlando Regional","Osceola"
"1","O6007866","$530,000","$560,000","03/03/2022","04/18/2022","SLD","1910 OAK GROVE CHASE DR","ORLANDO","32820","CYPRESS LAKES PH 01 46/82","3,093","$530,000","5","3","0","2003","Community","Single Family Residence","$3,349.00","4","4","4","Conventional","$181.05","$171.35","0.95","EXP REALTY LLC","Tanin Teston","261215165","261011902","261222130","Orlando Regional","Orlando Regional"
"1","O6003587","$223,000","$215,900","02/14/2022","04/04/2022","SLD","7606 PISSARRO DR Unit#14103","ORLANDO","32819","SANDLAKE PRIVATE RESIDENCES","1,193","$223,000","3","2","0","1994","Community","Condominium","$2,194.00","13","13","17","Cash","$180.97","$186.92","1.03","OUTLET REALTY","Viviana Cruz","272503275","272507170","272509925","Orlando Regional","Osceola"
"1","O5993331","$426,000","$385,000","03/24/2022","04/14/2022","SLD","2825 WHISTLEWOOD DR","ORLANDO","32810","FORESTWOOD PLACE","2,130","$426,000","4","2","0","2009","None","Single Family Residence","$4,415.00","3","3","90","Cash","$180.75","$200","1.11","COLDWELL BANKER RESIDENTIAL RE","Jane Pedigree","261062087","261016756","261210900","Orlando Regional","Orlando Regional"
"1","O6013952","$304,000","$304,000","04/01/2022","04/01/2022","SLD","3151 SINCLAIR ST Unit#104","ORLANDO","32835","VISTAS/STONEBRIDGE PLACE PH 08","1,682","$304,000","3","2","1","2002","Community","Condominium","$2,584.48","0","0","4","Cash","$180.74","$180.74","1.00","MARTIN PROPERTY INVESTMENTS REALTY LLC","Suzanne Martin","261069897","261014134","261220275","Orlando Regional","Orlando Regional"
"1","S5062635","$240,000","$235,000","02/09/2022","04/11/2022","SLD","708 CRESTING OAK CIR Unit#53","ORLANDO","32824","OAKCREST/SOUTHMEADOWPH N","1,303","$240,000","2","2","1","2006","None","Townhouse","$2,169.00","4","4","4","Conventional","$180.35","$184.19","1.02","ESG INVESTMENT ENTERPRISE INC","Sebastian Sanchez","272508282","272503315","272508007","Osceola","Osceola"
"1","O6010045","$627,000","$599,900","03/11/2022","04/12/2022","SLD","1222 FOUNTAIN COIN LOOP","ORLANDO","32828","RESERVE/GOLDEN ISLE","3,327","$627,000","5","4","0","2016","None","Single Family Residence","$5,821.00","3","3","3","Conventional","$180.31","$188.46","1.05","EXP REALTY LLC","Maoline Herrera","604514764","261017313","261214146","Orlando Regional","Sarasota - Manatee"
"1","O6010879","$240,000","$224,900","03/15/2022","04/06/2022","SLD","6380 CONTESSA DR Unit#103","ORLANDO","32829","HORIZONS/VISTA LAKES PH 01","1,248","$240,000","3","2","0","2005","Community","Condominium","$925.12","6","6","9","Cash","$180.21","$192.31","1.07","REALTY TECH INC","Carmen Vazquez","261207501","261010944","272506407","Orlando Regional","Orlando Regional"
"1","O6004501","$280,000","$285,000","02/16/2022","04/07/2022","SLD","411 HARBOR POINT BLVD","ORLANDO","32835","HARBOR POINT","1,582","$280,000","4","2","0","1982","None","Single Family Residence","$3,531.00","2","2","2","Cash","$180.15","$176.99","0.98","EXP REALTY LLC","Cesar Morel","259503829","261010944","272562027","Orlando Regional","Sarasota - Manatee"
"1","O5993063","$561,000","$561,000","12/23/2021","04/04/2022","SLD","12657 IRIS LAKE DR","ORLANDO","32824","SAWGRASS PLANTATION PH 01A","3,115","$561,000","5","3","0","2007","Community","Single Family Residence","$4,610.00","20","20","20","Conventional","$180.10","$180.1","1.00","OPENDOOR BROKERAGE LLC","Alli Johnston","304510545","261010896","261230723","Orlando Regional","Orlando Regional"
"1","O6014071","$239,000","$235,000","03/29/2022","04/15/2022","SLD","3038 COTTAGE GROVE CT Unit#1907","ORLANDO","32822","VENTURA VILLAGE PH 04","1,305","$239,000","2","2","0","1993","Community","Condominium","$2,869.29","3","3","3","Cash","$180.08","$183.14","1.02","KELLER WILLIAMS REALTY AT THE PARKS","Thomas Nickley, Jr","261208295","261010741","261212704","Orlando Regional","Orlando Regional"
"1","O6006295","$184,000","$185,000","02/24/2022","04/04/2022","SLD","5132 CONROY RD Unit#13","ORLANDO","32811","RESIDENCES/MILLENIA","1,028","$184,000","2","2","0","1988","Community","Condominium","$2,026.00","4","4","4","Conventional","$179.96","$178.99","0.99","HR 19 REALTY LLC","Jesus Diaz","261209597","261011090","261208380","Orlando Regional","Orlando Regional"
"1","O5990445","$183,000","$189,000","12/08/2021","04/19/2022","SLD","1624 DUCHESS DR","ORLANDO","32805","LAKEVIEW GARDENS","1,017","$183,000","3","1","0","1953","None","Single Family Residence","$1,449.00","73","73","91","Conventional","$179.94","$179.94","1.00","WRA REAL ESTATE SOLUTIONS LLC","Gabriel Alves Basso","261223158","261010944","261224730","Orlando Regional","Orlando Regional"
"1","O6005218","$235,000","$245,000","02/20/2022","04/14/2022","SLD","4429 CLUSTER DR","ORLANDO","32808","HUNTLY PARK","1,362","$235,000","3","2","1","1985","Community","Townhouse","$707.43","12","12","12","FHA","$179.88","$172.54","0.96","LOKATION","Gregory Buckley","261016433","56037","261212162","Orlando Regional","West Volusia"
"1","T3358593","$670,000","$629,900","03/04/2022","04/15/2022","SLD","2426 WILD TAMARIND BLVD","ORLANDO","32828","AVALON PARK NORTHWEST VILLAGE PH 01","3,502","$670,000","5","3","1","2007","None","Single Family Residence","$3,702.00","6","6","6","Conventional","$179.87","$191.32","1.06","OFFERPAD BROKERAGE","Rob Jones","147005203","261018893","261231144","Tampa","Tampa"
"1","O6010286","$450,000","$450,000","03/12/2022","04/21/2022","SLD","937 WINDROSE DR","ORLANDO","32824","WINDROSE/SOUTHMEADOWUN 02","2,506","$450,000","4","2","1","2006","None","Single Family Residence","$4,523.00","6","6","9","VA","$179.57","$179.57","1.00","BEYCOME OF FLORIDA LLC","Steven Koleno","364512302","59157J","261223894","Orlando Regional","Orlando Regional"
"1","O6010295","$155,500","$149,900","03/15/2022","04/15/2022","SLD","5408 E MICHIGAN ST Unit#1","ORLANDO","32812","SIESTA LAGO CONDO BLDG 3","836","$155,500","1","1","0","1990","Community","Condominium","$1,664.82","5","5","8","Cash","$179.31","$186","1.04","RE/MAX PRIME PROPERTIES","Steven Horner","261206959","261011242","261087048","Orlando Regional","Orlando Regional"
"1","O6006789","$550,000","$549,900","03/02/2022","04/08/2022","SLD","14636 CEDAR BRANCH WAY","ORLANDO","32824","CEDAR BEND AT MEADOW WOODS PH 1","3,069","$550,000","5","3","1","2005","Private, Community","Single Family Residence","$5,234.00","4","4","8","Conventional","$179.18","$179.21","1.00","PRECISION APPROACH REALTY LLC","Andres Gonzalez","261224721","261016943","261227909","Orlando Regional","Orlando Regional"
"1","O5989686","$226,321","$200,000","12/05/2021","04/14/2022","SLD","5612 CARRIS CT","ORLANDO","32810","KINGSWOOD MANOR 7TH ADD","1,250","$226,321","3","1","1","1971","None","Single Family Residence","$1,164.87","29","29","109","Private","$178.60","$181.06","1.01","ERA GRIZZARD REAL ESTATE","Jessica Graham","260561265","279628212","261223596","Orlando Regional","Orlando Regional"
"1","O6010364","$180,000","$170,000","03/14/2022","04/22/2022","SLD","1935 CONWAY RD Unit#R-2","ORLANDO","32812","MAI KAI APTS","952","$180,000","2","2","0","1969","Community","Condominium","$1,848.80","4","4","7","Conventional","$178.57","$189.08","1.06","THE SIMON SIMAAN GROUP","Michael Velasquez","261210524","261016882","272507799","Orlando Regional","Orlando Regional"
"1","O5994002","$299,900","$300,000","12/30/2021","04/22/2022","SLD","6000 KIPLING CT Unit#102","ORLANDO","32835","VISTAS/STONEBRIDGE PLACE PH 08","1,682","$299,900","3","2","1","2003","Community","Condominium","$3,356.00","44","44","55","Conventional","$178.35","$178.3","1.00","OLYMPUS EXECUTIVE REALTY INC","Marc Collazo","261227930","261015802","261215309","Orlando Regional","Orlando Regional"
"1","S5062010","$568,000","$569,999","02/01/2022","04/08/2022","SLD","13654 PODOCARPUS LN","ORLANDO","32828","AVALON PARK NORTHWEST VILLAGE PH 01","3,254","$568,000","4","2","1","2006","None","Single Family Residence","$2,971.44","6","6","17","VA","$178.24","$174.55","0.98","CAISSA REALTY INVESTMENT INC","Jorge Aguila-Rodriguez","272506472","261014585","261213142","Osceola","Osceola"
"1","O6010931","$430,000","$425,000","03/18/2022","04/12/2022","SLD","326 LYTTON CIR","ORLANDO","32824","SOUTHCHASE PH 01B VILLAGE 01 & 03","2,386","$430,000","4","2","0","1992","None","Single Family Residence","$2,133.49","11","11","52","Cash","$178.12","$180.22","1.01","KELLER WILLIAMS CLASSIC","Mark Ramey","261072232","55055","123456789","Orlando Regional","Orlando Regional"
"1","O6004105","$525,000","$525,000","02/24/2022","04/04/2022","SLD","14806 WATER LOCUST DR","ORLANDO","32828","AVALON PARK VILLAGE 06","2,952","$525,000","5","2","1","2004","Community","Single Family Residence","$2,766.57","6","6","6","Conventional","$177.85","$177.85","1.00","ERA GRIZZARD REAL ESTATE","Shawn McCormick","261208682","261016063","261205229","Orlando Regional","Orlando Regional"
"1","U8153424","$265,000","$259,000","02/26/2022","04/15/2022","SLD","5206 PALISADES DR","ORLANDO","32808","PINE RIDGE ESTATES","1,492","$265,000","3","2","0","1959","None","Single Family Residence","$1,930.93","2","2","2","Conventional","$177.61","$177.61","1.00","DALTON WADE INC","Anthony Jensen","251004672","261016970","261228196","Pinellas Suncoast","Pinellas Suncoast"
"1","O6014323","$468,000","$435,000","03/31/2022","04/15/2022","SLD","7268 HAWKSNEST BLVD","ORLANDO","32835","HAWKSNEST","2,451","$468,000","3","2","1","1993","Private","Single Family Residence","$3,795.00","3","3","3","Cash","$177.48","$190.94","1.08","WATSON REALTY CORP","Katie Tedesco","261213945","50344","198030973","Orlando Regional","Orlando Regional"
"1","O6010212","$341,000","$315,000","03/11/2022","04/04/2022","SLD","9627 TIVOLI VILLA DR","ORLANDO","32829","CROWNTREE LAKES #2 & 3","1,775","$341,000","3","2","1","2013","None","Townhouse","$2,051.00","3","3","3","Conventional","$177.46","$192.11","1.08","PREFERRED REAL ESTATE BROKERS","Mike Malave","261216541","50096","261097956","Orlando Regional","Orlando Regional"
"1","O6015431","$192,500","$190,000","04/04/2022","04/25/2022","SLD","5548 METROWEST BLVD Unit#6-311","ORLANDO","32811","PALMS CLUB CONDO","1,073","$192,500","2","2","0","1999","Community","Condominium","$2,120.00","7","7","69","Cash","$177.07","$179.4","1.01","EXIT REALTY CHAMPIONS","Nick Flint","261206411","50667","272569582","Orlando Regional","Orlando Regional"
"1","S5063105","$162,000","$155,000","02/18/2022","04/01/2022","SLD","4415 HECTOR CT Unit#6","ORLANDO","32822","RESERVE/PERSHING OAKS BLDG 441","876","$162,000","2","2","0","1987","Community","Condo - Hotel","$74.00","9","9","9","Conventional","$176.94","$184.93","1.05","HARVEST REAL ESTATE PROFESSIONALS LLC","Yohanna Cruz","272507283","261010944","261072826","Osceola","Osceola"
"1","O6006253","$115,000","$115,000","03/18/2022","04/16/2022","SLD","5117 CITY ST Unit#738","ORLANDO","32839","CHARLES TOWNE/PK CENTRAL CONDO","650","$115,000","1","1","0","1997","Community","Condominium","$1,508.00","2","2","2","Cash","$176.92","$176.92","1.00","FLORIDA REALTY INVESTMENTS","Ryan Langley","261070151","261011075","261213577","Orlando Regional","Orlando Regional"
"1","O6012480","$315,000","$299,900","03/23/2022","04/08/2022","SLD","6634 S GOLDENROD RD Unit#C","ORLANDO","32822","CARTER GLEN","1,699","$315,000","3","2","1","2007","Community","Condominium","$3,512.34","4","4","4","Cash","$176.52","$185.4","1.05","CHARLES RUTENBERG REALTY ORLANDO","Barry Sanford","261009260","50042","261222735","Orlando Regional","Orlando Regional"
"1","O6010154","$335,000","$324,999","03/11/2022","04/13/2022","SLD","1836 APPLEWOOD CT","ORLANDO","32818","BEL AIRE WOODS FOURTH ADD","1,849","$335,000","4","2","0","1970","None","Single Family Residence","$3,125.63","4","4","6","Cash","$175.77","$181.18","1.03","DIVVY REALTY","Christopher Anuszewski","261220310","260031661","260504523","Orlando Regional","Orlando Regional"
"1","O6002743","$210,000","$200,000","02/11/2022","04/13/2022","SLD","6177 METROWEST BLVD Unit#108","ORLANDO","32835","SERENATA CONDO","1,138","$210,000","2","2","0","2004","Community","Condominium","$2,359.05","7","7","9","Conventional","$175.75","$184.53","1.05","SUNNY 365 REALTY GROUP","Isabel Sirizzotti","272503020","272509632","272507107","Orlando Regional","Orlando Regional"
"1","S5063933","$216,000","$216,000","03/07/2022","04/22/2022","SLD","8000 POINCIANA BLVD Unit#2614","ORLANDO","32821","LAKE BUENA VISTA RESORT","1,231","$216,000","3","2","0","2006","Community","Condo - Hotel","$2,461.31","180","4","4","Private","$175.47","$175.47","1.00","TEAM DONOVAN","James Donovan","272502402","50023","261222823","Osceola","Osceola"
"1","A4526777","$167,650","$190,000","03/01/2022","04/06/2022","SLD","1318 VONDERAY RD","ORLANDO","32825","EAST DALE ACRES REP 02","1,083","$167,650","3","1","1","1973","None","Single Family Residence","$2,882.00","4","4","24","Cash","$175.44","$154.8","0.88","JOSEPH WALTER REALTY LLC","Scott Fader","474014776","272561325","261094424","Sarasota - Manatee","Sarasota - Manatee"
"1","S5064011","$85,000","$95,950","03/08/2022","04/21/2022","SLD","8303 PALM PKWY Unit#306","ORLANDO","32836","HAWTHORN SUITES","547","$85,000","1","1","0","2000","Community","Condo - Hotel","$1,063.75","29","29","29","Cash","$175.41","$155.39","0.89","TEAM DONOVAN","James Donovan","272502402","272503916","272502770","Osceola","Osceola"
"1","S5064004","$85,000","$95,950","03/08/2022","04/21/2022","SLD","8303 PALM PKWY Unit#302","ORLANDO","32836","HAWTHORN SUITES","547","$85,000","1","1","0","2000","Community","Condo - Hotel","$1,063.75","29","29","29","Cash","$175.41","$155.39","0.89","TEAM DONOVAN","James Donovan","272502402","272503916","272502770","Osceola","Osceola"
"1","O5987617","$234,000","$239,999","11/22/2021","04/03/2022","SLD","1183 ALICANTE AVE","ORLANDO","32807","VILLAS COSTA DEL SOL","1,283","$234,000","2","2","0","1988","None","Townhouse","$2,386.63","47","47","101","FHA","$175.37","$182.39","1.04","EAST PEARL REALTY","David Liu","261225052","261012236","260504766","Orlando Regional","Orlando Regional"
"1","O6003900","$250,000","$240,000","02/14/2022","04/19/2022","SLD","2208 QUEENSWAY RD","ORLANDO","32808","EVANS VILLAGE","1,427","$250,000","4","1","1","1960","None","Single Family Residence","$1,645.00","13","12","47","Cash","$175.19","$175.19","1.00","EXP REALTY LLC","Lee Rivera Lamsee","261227014","279635778","272560907","Orlando Regional","Orlando Regional"
"1","O6001031","$317,000","$299,000","02/02/2022","04/07/2022","SLD","14167 TURNING LEAF DR","ORLANDO","32828","AVALON LAKES PH 3, VLG(S) A AND B","1,708","$317,000","3","2","1","2006","Community","Townhouse","$3,160.00","7","7","35","Conventional","$175.06","$185.6","1.06","RE/MAX PROPERTIES SW","Hans Welbergen","261071661","261014387","261212892","Orlando Regional","Orlando Regional"
"1","O6012732","$270,000","$255,000","03/24/2022","04/05/2022","SLD","2514 GRAND CENTRAL PKWY Unit#5","ORLANDO","32839","ESTATES AT PARK CENTRAL","1,457","$270,000","3","2","0","2006","Community","Condominium","$2,880.28","-1","-1","2","Cash","$175.02","$185.31","1.06","EXP REALTY LLC","Daniel Teston","261201653","261017555","261229655","Orlando Regional","Orlando Regional"
"1","O5993939","$220,000","$209,900","12/30/2021","04/04/2022","SLD","5393 ELM CT Unit#308","ORLANDO","32811","MIDDLEBROOK PINES PH 04","1,285","$220,000","2","2","1","1985","Community","Condominium","$2,091.00","14","14","59","Conventional","$175.02","$171.21","0.98","COLDWELL BANKER REALTY","Miguel Kaled, Jr","261066794","261010944","272506747","Orlando Regional","Orlando Regional"
"1","O6008076","$493,500","$489,000","03/18/2022","04/20/2022","SLD","9761 OAK CREST RD","ORLANDO","32829","TIVOLI WOODS VILLAGE B 51 74","2,796","$493,500","5","3","0","2004","Community","Single Family Residence","$5,267.59","4","4","4","Cash","$174.89","$176.5","1.01","MARTI PURDY PROPERTIES INC","Marti Purdy","261015913","261015965","278530174","Orlando Regional","Orlando Regional"
"1","S5059769","$300,000","$285,000","12/02/2021","04/01/2022","SLD","2143 S IVEY LN","ORLANDO","32811","RICHMOND HEIGHTS","1,688","$300,000","3","1","1","1967","None","Single Family Residence","$2,164.81","52","24","96","Conventional","$174.76","$177.73","1.02","LA ROSA REALTY THE ELITE LLC","Kenny Medina","261216698","261012230","261228486","Osceola","Tampa"
